Date,LSI,IRI,regime,regime_name
2015-03-06,-0.7034744505189175,-1.9955195376680264,0,Deep Calm
2015-03-13,-0.8073339099071075,-1.3328003740745502,0,Deep Calm
2015-03-20,0.331761896609291,0.14636074279447966,0,Deep Calm
2015-03-27,0.17320348040108588,-0.23015411935043364,0,Deep Calm
2015-04-03,-0.21744919443346514,1.27444456002029,1,Calm
2015-04-10,-0.06906616055368493,1.0599042935451652,1,Calm
2015-04-17,-0.5373129099538398,0.2263759728911744,1,Calm
2015-04-24,-0.5361982382382147,-0.5574514877172959,1,Calm
2015-05-01,-1.094339540333096,-1.1778450391726372,1,Calm
2015-05-08,-1.1346252695115606,-1.2589783915717088,1,Calm
2015-05-15,-1.3597529086822957,-1.024395435426779,1,Calm
2015-05-22,-1.475098077946872,-0.8439556831926278,1,Calm
2015-05-29,-0.9454239412208373,-0.08864897197416749,1,Calm
2015-06-05,-0.9334457691579299,-1.210836732763232,1,Calm
2015-06-12,-1.1471951340750262,-1.315715200380109,1,Calm
2015-06-19,-0.9558101547793507,-0.42693363389655037,1,Calm
2015-06-26,-1.3571586485984888,-1.4556027032573242,1,Calm
2015-07-03,-0.7222316957078632,-0.4555045710063213,1,Calm
2015-07-10,-1.1716036473275426,-0.6084572275814584,1,Calm
2015-07-17,0.024951786053428942,-1.2226760474353062,0,Deep Calm
2015-07-24,0.52753657019783,-0.5816479953495017,0,Deep Calm
2015-07-31,0.08186728524820251,-0.34413006349109165,0,Deep Calm
2015-08-07,0.47374855584578673,-0.3613038300199312,0,Deep Calm
2015-08-14,0.002079797801698117,0.05176423301673461,0,Deep Calm
2015-08-21,2.2578127154671366,0.9889191919851286,2,Elevated Stress
2015-08-28,0.26526888322169795,0.2443048344973027,2,Elevated Stress
2015-09-04,1.015698643155161,-0.07516184425116207,2,Elevated Stress
2015-09-11,0.5518131391087998,-0.5889811279146457,2,Elevated Stress
2015-09-18,-0.5726008537388204,-0.8771771200637891,0,Deep Calm
2015-09-25,0.05495180676119752,-0.33747181184836395,0,Deep Calm
2015-10-02,0.16839231978154534,-0.07451506490677964,0,Deep Calm
2015-10-09,0.7332602374503261,0.4645750806525087,0,Deep Calm
2015-10-16,-0.2381605381210728,0.5418476999933461,1,Calm
2015-10-23,-0.4718166791384597,0.5493582929186231,1,Calm
2015-10-30,-1.4085101571177303,0.13728965509165358,1,Calm
2015-11-06,-0.8961740915207149,-1.6501522064430036,0,Deep Calm
2015-11-13,0.7709037134503787,-2.3393145664100183,2,Elevated Stress
2015-11-20,1.0411644033645087,-2.165113456938007,2,Elevated Stress
2015-11-27,-0.09244751620136261,-1.8390649031974906,2,Elevated Stress
2015-12-04,0.05243176118726507,-0.13821883293004705,2,Elevated Stress
2015-12-11,1.698026631861887,-0.20045799012427243,2,Elevated Stress
2015-12-18,0.22493285119095768,-0.32222960811520174,2,Elevated Stress
2015-12-25,1.37377768306605,-0.14626666261872315,2,Elevated Stress
2016-01-01,0.2502251435752691,-0.6967684701708945,2,Elevated Stress
2016-01-08,2.0726536617207056,0.037858597033959794,2,Elevated Stress
2016-01-15,1.2093776024798255,0.2506704541379212,2,Elevated Stress
2016-01-22,0.7161091463330059,0.39935718687462884,2,Elevated Stress
2016-01-29,1.1942096890974796,1.2909826339755104,2,Elevated Stress
2016-02-05,1.2737836764325854,1.1104108598560478,2,Elevated Stress
2016-02-12,0.32640992417559767,2.5256743705998734,2,Elevated Stress
2016-02-19,1.2063876150584198,2.1907839163336313,2,Elevated Stress
2016-02-26,0.42229815248976854,1.7084730203888179,2,Elevated Stress
2016-03-04,-0.31035112425936784,1.423131054336554,1,Calm
2016-03-11,-1.7722788775779106,0.25419282508655094,1,Calm
2016-03-18,-1.6658908661118568,0.6010862632163478,1,Calm
2016-03-25,-1.3309207065225868,0.007071332046327921,1,Calm
2016-04-01,-0.5057024822463351,-0.28463014002696063,1,Calm
2016-04-08,-0.22016018914013855,0.2478603055004015,1,Calm
2016-04-15,-0.22441238686648265,-0.026042981040820406,1,Calm
2016-04-22,-1.0456047568220734,0.23514117050395794,1,Calm
2016-04-29,-0.8052637237867373,0.9467248086087946,1,Calm
2016-05-06,-0.9660862621901257,0.4257521565785237,1,Calm
2016-05-13,-0.9449944725752344,0.5326656552455954,1,Calm
2016-05-20,-0.8922907497560271,0.3782605555813305,1,Calm
2016-05-27,-0.19443144465949994,-1.172650060387781,0,Deep Calm
2016-06-03,-1.0200075434314653,-0.16316394729000705,1,Calm
2016-06-10,-0.9994446065848142,0.38300126821214275,1,Calm
2016-06-17,0.09768697789170812,1.086995266662067,2,Elevated Stress
2016-06-24,-0.26716950876333834,1.935762073940527,2,Elevated Stress
2016-07-01,0.8579740572948458,2.004737423899888,2,Elevated Stress
2016-07-08,0.1290516679669187,2.1997751652622637,2,Elevated Stress
2016-07-15,-0.43591480296123664,0.8889160909664794,1,Calm
2016-07-22,-1.0662781274943656,0.6843839036821989,1,Calm
2016-07-29,-1.2220689983453763,0.2558604990156036,1,Calm
2016-08-05,-1.2163990948244447,-1.1312664028503483,1,Calm
2016-08-12,-1.2723975475404676,0.2907916113882729,1,Calm
2016-08-19,-1.3607089461142865,0.1963315899438805,1,Calm
2016-08-26,-1.3980912410609319,-0.6617689045192978,1,Calm
2016-09-02,-1.2682116766939193,0.03436068573828474,1,Calm
2016-09-09,-0.26353899503940265,-0.8264814052459322,0,Deep Calm
2016-09-16,-1.0292579895332497,-0.9836270120413607,0,Deep Calm
2016-09-23,-0.23812538237487363,-0.09576966774495722,0,Deep Calm
2016-09-30,-0.8309717231249766,-0.2891931341402725,0,Deep Calm
2016-10-07,-1.1529275019763052,-1.068134960611407,0,Deep Calm
2016-10-14,-1.0112286267507784,-1.083067854656914,0,Deep Calm
2016-10-21,-1.3740468028005988,-1.2654132369070548,0,Deep Calm
2016-10-28,-1.1821757731967486,-1.530062607525504,0,Deep Calm
2016-11-04,-0.1270410981651883,-0.03965024531629612,0,Deep Calm
2016-11-11,0.8664784125356731,-2.0538306365760732,0,Deep Calm
2016-11-18,-0.3752714683621169,-2.6950320240472756,0,Deep Calm
2016-11-25,-0.5281555636062951,-2.5596026919779726,0,Deep Calm
2016-12-02,-1.184316337324,-3.167083371799493,0,Deep Calm
2016-12-09,-0.507880461767126,-1.348009436956741,0,Deep Calm
2016-12-16,-0.9766277249594383,-1.4336699875211292,0,Deep Calm
2016-12-23,-0.7439117018807119,-1.0496583054172104,0,Deep Calm
2016-12-30,-0.6298990789713949,-0.32375289632975396,1,Calm
2017-01-06,-0.2771998365858584,0.5976209019845466,1,Calm
2017-01-13,-0.8289178102370863,1.5135914515512776,1,Calm
2017-01-20,-0.8217258809091808,1.2666383171607087,1,Calm
2017-01-27,-0.7794454081267792,0.572890659410188,1,Calm
2017-02-03,-1.1870823924322014,0.26004629503909316,1,Calm
2017-02-10,-0.8863944415196133,0.3325006354673579,1,Calm
2017-02-17,-0.6967267945311717,0.3684625578748073,1,Calm
2017-02-24,-0.8463741802514215,1.1562599046543895,1,Calm
2017-03-03,-1.0574530466990522,0.22268777696991313,1,Calm
2017-03-10,-1.0504193811688058,-1.0709411694315933,1,Calm
2017-03-17,-1.089694599587343,-0.45278713131313064,1,Calm
2017-03-24,-0.7028194315885541,-0.5054048275141622,1,Calm
2017-03-31,-0.752887520544254,0.23445040361840053,1,Calm
2017-04-07,-0.9458658840853965,1.0871074276791313,1,Calm
2017-04-14,-0.393517391679843,1.293467617339093,1,Calm
2017-04-21,-0.6752508662131749,0.7944282881166596,1,Calm
2017-04-28,-0.3933906884402235,0.4066211511988076,1,Calm
2017-05-05,-0.7724854977872267,-0.31364462534217646,1,Calm
2017-05-12,-1.3144194560041913,-1.0156174388723802,1,Calm
2017-05-19,-1.100744172412018,-0.35914311323058273,1,Calm
2017-05-26,-0.6177093044296996,0.0612540668472071,1,Calm
2017-06-02,-0.5990946507830819,1.18487167895032,1,Calm
2017-06-09,-0.8164768275652541,0.849802122201301,1,Calm
2017-06-16,-0.8271785276425339,0.24310571354706248,1,Calm
2017-06-23,-0.6679314778506346,0.26236212176411405,1,Calm
2017-06-30,-1.0557537884032355,-0.6384513616842348,1,Calm
2017-07-07,-1.1607839577163688,-1.141675712730583,1,Calm
2017-07-14,-0.8370603119371621,-0.7894637024531892,1,Calm
2017-07-21,-1.0888064178431711,-0.2906379574719919,1,Calm
2017-07-28,-1.2624220310748209,0.21121011890723462,1,Calm
2017-08-04,-1.0714681089426348,0.91620611721369,1,Calm
2017-08-11,-0.23609912308314202,0.9492220294743199,1,Calm
2017-08-18,-0.6803343022681421,0.2904442562178961,1,Calm
2017-08-25,-0.5097577899432088,0.5257777866334757,1,Calm
2017-09-01,-0.2871685286674808,0.9240533618109064,1,Calm
2017-09-08,-0.7548805883731491,0.9459495097545025,1,Calm
2017-09-15,-0.8209158388256076,0.46159827839384066,1,Calm
2017-09-22,-0.9701912021897765,-0.1254960086683477,1,Calm
2017-09-29,-1.1198190557302836,-0.8541932924559187,1,Calm
2017-10-06,-1.259569934495294,-1.652776840549315,1,Calm
2017-10-13,-1.2286536765627523,-0.4149098136275304,1,Calm
2017-10-20,-1.1239353151818927,-0.5420445172634251,1,Calm
2017-10-27,-1.178852562892038,-0.3797252800959474,1,Calm
2017-11-03,-1.044188932966858,0.08877625417214668,1,Calm
2017-11-10,-1.1462506666973773,-0.774559347839919,1,Calm
2017-11-17,-0.9884296203451307,0.26770705494476005,1,Calm
2017-11-24,-0.6071528286732583,0.47211468663840483,1,Calm
2017-12-01,-0.4064611780896141,0.048265889029981315,1,Calm
2017-12-08,-0.948139063734566,-0.0735828793008928,1,Calm
2017-12-15,-0.9848159193578694,-0.34649070798397014,1,Calm
2017-12-22,-0.8771118892652638,-0.6210789015825198,1,Calm
2017-12-29,-1.1320522285866959,0.3152548876978816,1,Calm
2018-01-05,-0.17124579970734263,0.6994161702994937,1,Calm
2018-01-12,-0.5386373016670812,0.4559731257429547,1,Calm
2018-01-19,-0.7542179425946554,0.45350963457623084,1,Calm
2018-01-26,-0.5266907528109677,-0.008212887512243064,1,Calm
2018-02-02,1.0120857640748648,-1.1696873914964532,2,Elevated Stress
2018-02-09,1.7394743838870885,-1.735961654502199,2,Elevated Stress
2018-02-16,1.8612183584081963,-0.7878952035544118,2,Elevated Stress
2018-02-23,0.38484284393220025,-1.2621281656270082,2,Elevated Stress
2018-03-02,0.8453189060694919,-0.546428052077936,2,Elevated Stress
2018-03-09,0.8232602237274341,-0.00926444276625126,2,Elevated Stress
2018-03-16,0.285435725934914,-0.5246426313729396,2,Elevated Stress
2018-03-23,2.2807730225365246,-0.04491008473685733,2,Elevated Stress
2018-03-30,1.0407914695864502,0.29939133309291655,2,Elevated Stress
2018-04-06,0.5523911587309916,0.20002720703943153,2,Elevated Stress
2018-04-13,0.7052612005305963,0.36765288725301526,2,Elevated Stress
2018-04-20,-0.8555616616105628,-0.33059743732125757,1,Calm
2018-04-27,-1.0332943075717236,-0.4963146303916491,1,Calm
2018-05-04,-1.0923106876327593,-0.5723241705942538,1,Calm
2018-05-11,-0.0730528494219521,-0.7591048476370417,0,Deep Calm
2018-05-18,-0.7119303305423187,-0.8618550353033195,0,Deep Calm
2018-05-25,-0.7278708201456067,-0.3048819598841886,1,Calm
2018-06-01,-0.6442837466561537,-0.2097908769026005,1,Calm
2018-06-08,-0.48526100065234556,-0.34025114096551745,1,Calm
2018-06-15,-0.9187038057064987,0.29331797854454983,1,Calm
2018-06-22,-0.9383588337296124,-0.29459204316215065,1,Calm
2018-06-29,-0.46695389706562573,-0.4489873756101464,0,Deep Calm
2018-07-06,-0.2404008708741823,-0.3720995443929585,0,Deep Calm
2018-07-13,-0.21361188696184447,-0.3828807940111844,0,Deep Calm
2018-07-20,-0.8825127430277605,-0.5861040470285351,1,Calm
2018-07-27,-1.196822067985063,-0.6592755061083304,1,Calm
2018-08-03,-1.2367305509903659,-1.0056049859972767,1,Calm
2018-08-10,-1.3696201478672367,-0.6949802556040201,1,Calm
2018-08-17,-1.1329050880067821,-0.6155004911910912,1,Calm
2018-08-24,-0.8927668380246363,0.11082782082243185,1,Calm
2018-08-31,-0.8757173657451444,-0.0011778507883924503,1,Calm
2018-09-07,-0.7745106218226864,-0.6003953394550564,1,Calm
2018-09-14,-0.8019217513102961,-0.2634322805386129,1,Calm
2018-09-21,-1.16753302993963,-0.8733927441939219,1,Calm
2018-09-28,-1.2861031601458044,-0.6556299957828253,1,Calm
2018-10-05,-0.972474330831723,-0.8856166513640081,1,Calm
2018-10-12,0.7898631022508414,-0.604678745087168,2,Elevated Stress
2018-10-19,-0.5482556942948973,-0.3553709023510915,2,Elevated Stress
2018-10-26,1.0340987391088974,-0.2350213976224452,2,Elevated Stress
2018-11-02,0.8218531231104952,-0.07119846662898913,2,Elevated Stress
2018-11-09,0.5176056515330285,-0.5235471140337222,2,Elevated Stress
2018-11-16,0.5647735362825541,-0.2622573862287028,2,Elevated Stress
2018-11-23,1.291529948678141,-0.5312023877361276,2,Elevated Stress
2018-11-30,1.919184204715384,-0.051478601696061416,2,Elevated Stress
2018-12-07,2.2872984184782665,0.6337818573303826,2,Elevated Stress
2018-12-14,0.8290451885537489,0.5266177246629195,2,Elevated Stress
2018-12-21,3.9237095458518523,0.43063192066787825,3,Crisis
2018-12-28,2.340279066781789,1.0235874818700224,3,Crisis
2019-01-04,1.3639283206742234,0.7606601925992467,2,Elevated Stress
2019-01-11,1.5403216457126039,0.8178169445271133,2,Elevated Stress
2019-01-18,-0.8683179585004208,0.5403721573222164,1,Calm
2019-01-25,-1.2669735162256717,0.4254168621271764,1,Calm
2019-02-01,-0.6440629661450661,0.32056814900184605,1,Calm
2019-02-08,-0.84736498048805,0.5276787670189589,1,Calm
2019-02-15,-0.011141348406064068,0.7557442573357779,1,Calm
2019-02-22,-0.8831746774306679,0.5271100923907013,1,Calm
2019-03-01,-1.1282552148483096,-0.602554344058645,1,Calm
2019-03-08,-0.04535946572932123,-0.3885477269916334,0,Deep Calm
2019-03-15,0.08418092633857728,-0.38048505621634027,0,Deep Calm
2019-03-22,-0.468179911903739,0.17416813030692338,1,Calm
2019-03-29,0.0007542324689193283,0.9999997363109894,1,Calm
2019-04-05,-0.23973123717639946,0.14280394107414165,1,Calm
2019-04-12,-0.9725913830436275,0.03121611951171884,1,Calm
2019-04-19,-1.3021319166545602,-0.6829427258804401,1,Calm
2019-04-26,-0.8600742642202938,-0.461341175728458,1,Calm
2019-05-03,-1.1980067952091331,-0.2719554925947784,1,Calm
2019-05-10,-0.002922022782743538,-0.024780737324284614,1,Calm
2019-05-17,-0.35530628176909834,0.2309427611030843,1,Calm
2019-05-24,-0.30835561443897824,0.22178346658507275,1,Calm
2019-05-31,0.4982888558673063,1.0043791599493157,2,Elevated Stress
2019-06-07,1.784669577641405,1.1713749403259646,2,Elevated Stress
2019-06-14,0.24017971563037466,1.3532343474004442,2,Elevated Stress
2019-06-21,0.3378145808902096,1.8471373612205195,2,Elevated Stress
2019-06-28,-0.7879981894754344,1.5396253510075026,1,Calm
2019-07-05,-0.4949930356293672,0.754214313283937,1,Calm
2019-07-12,-0.924988464025136,0.7025315548822824,1,Calm
2019-07-19,-0.383651025445518,0.12452861075119613,1,Calm
2019-07-26,-0.3832539118542368,-0.24410174579272356,1,Calm
2019-08-02,0.7796667174619535,0.6625807944241668,2,Elevated Stress
2019-08-09,0.09219890374900104,1.883164010913646,2,Elevated Stress
2019-08-16,0.4650369870834538,2.4498474324209005,2,Elevated Stress
2019-08-23,0.3649013832114152,2.6973188777347588,2,Elevated Stress
2019-08-30,0.6413244465697967,2.029390487400603,2,Elevated Stress
2019-09-06,0.18788113737791806,0.5901793845860637,2,Elevated Stress
2019-09-13,-0.9666636088177889,-1.334493896973349,1,Calm
2019-09-20,-0.7996963177790852,-0.5450768396624559,1,Calm
2019-09-27,-0.9167165938078042,-0.8602541111397294,1,Calm
2019-10-04,-0.8378767388311193,-0.10211158277823573,1,Calm
2019-10-11,-0.6962431813609494,0.31665525555116364,1,Calm
2019-10-18,-1.0477299296242666,-0.6611414988030202,1,Calm
2019-10-25,-0.9580022137235098,-0.4437059577936548,1,Calm
2019-11-01,-0.9990180258071475,-0.5846111520871667,1,Calm
2019-11-08,-1.2242694499567839,-1.001147950448947,1,Calm
2019-11-15,-1.0669846230044517,-0.5512555509945936,1,Calm
2019-11-22,-0.9137691284919827,-0.4528094844406519,1,Calm
2019-11-29,-0.8762654971362459,-0.6188078638486928,1,Calm
2019-12-06,-0.924664011169679,0.28792643561698306,1,Calm
2019-12-13,-0.9490181348637827,0.22281729598948202,1,Calm
2019-12-20,-1.1547262856617566,-0.14787573646786126,1,Calm
2019-12-27,-1.109360448211964,0.230367369801965,1,Calm
2020-01-03,-1.2378858837715714,1.159602930282608,1,Calm
2020-01-10,-0.8740367434537049,0.7933433073974072,1,Calm
2020-01-17,-0.38168848351591367,0.874393237362226,1,Calm
2020-01-24,-0.2542282890514038,0.9512209481123377,1,Calm
2020-01-31,0.5008800999663953,0.8112114112569453,2,Elevated Stress
2020-02-07,1.0360208974501413,0.4306190792849583,2,Elevated Stress
2020-02-14,0.3861815868284696,0.8384698700717605,2,Elevated Stress
2020-02-21,0.19399490199531524,1.295550956006675,2,Elevated Stress
2020-02-28,5.4995079418270665,0.1740598524536932,3,Crisis
2020-03-06,2.4008631873228072,2.8540810659671054,3,Crisis
2020-03-13,5.6894088805268765,-0.9163364973097049,3,Crisis
2020-03-20,9.529196010806503,-3.2274257455183797,3,Crisis
2020-03-27,8.781224732722439,0.2102367359056955,3,Crisis
2020-04-03,5.438863561403099,-1.8414118749720487,3,Crisis
2020-04-10,7.651823725344277,2.6389076491669465,3,Crisis
2020-04-17,0.6551931573778084,4.259636798674622,3,Crisis
2020-04-24,1.4157680567752384,1.3912148722594146,2,Elevated Stress
2020-05-01,0.01964566481070858,1.2942827518178048,2,Elevated Stress
2020-05-08,1.012645910416895,-0.4988486875923281,2,Elevated Stress
2020-05-15,0.6299096227942641,-0.039831218456162776,2,Elevated Stress
2020-05-22,0.046041365514102824,-0.27046268411531266,2,Elevated Stress
2020-05-29,-0.0986945559807639,0.1709980721136079,2,Elevated Stress
2020-06-05,0.43117242896782215,-0.7465577936397404,2,Elevated Stress
2020-06-12,1.1069213360926702,-0.34089436403480566,2,Elevated Stress
2020-06-19,0.34337375502795414,-0.17510435100209343,2,Elevated Stress
2020-06-26,1.310686859803625,0.18527903733021978,2,Elevated Stress
2020-07-03,2.219485524790743,1.0611004916083724,2,Elevated Stress
2020-07-10,0.395423647009503,0.8490191340125269,2,Elevated Stress
2020-07-17,0.16711334306451253,0.9206450595132863,2,Elevated Stress
2020-07-24,-0.875580241816924,1.8623245891890774,2,Elevated Stress
2020-07-31,-0.5243411057115346,2.6575459022841628,2,Elevated Stress
2020-08-07,-0.17870797484573858,2.3787952416794074,2,Elevated Stress
2020-08-14,-0.8193316334125732,0.7945009876437155,1,Calm
2020-08-21,-0.9324725717481877,-0.08977404701902432,1,Calm
2020-08-28,-0.12241886207897089,-1.221996306108958,0,Deep Calm
2020-09-04,0.023566467768330993,-1.701134698507054,0,Deep Calm
2020-09-11,0.48860507072748977,-0.038604600378040095,0,Deep Calm
2020-09-18,-0.04351932924012867,-0.35619541239139907,0,Deep Calm
2020-09-25,-0.5325543465301493,-0.8019138913913332,0,Deep Calm
2020-10-02,-0.15793960911371088,-0.4909667198286844,0,Deep Calm
2020-10-09,0.5038463844089223,-0.7075337272436607,0,Deep Calm
2020-10-16,-0.8332599994013283,-0.6857495593484186,1,Calm
2020-10-23,-1.0494978260655934,-0.23460108289991743,1,Calm
2020-10-30,1.7688743672347829,-1.0461108522167464,2,Elevated Stress
2020-11-06,3.0939255533858394,-0.3191801293097385,2,Elevated Stress
2020-11-13,1.172470879795806,-0.5554703474015961,2,Elevated Stress
2020-11-20,0.8720126055310369,0.024441374796123128,2,Elevated Stress
2020-11-27,0.30744241978968223,-0.38625895180511893,2,Elevated Stress
2020-12-04,-0.7641404425225262,-1.317012065462713,1,Calm
2020-12-11,-0.6320643965341476,-0.320815000300481,1,Calm
2020-12-18,-0.8868414332429704,-0.44596391352484294,1,Calm
2020-12-25,-1.0303563625557015,0.5501983496514683,1,Calm
2021-01-01,-0.5499376169705582,0.7863233637209646,1,Calm
2021-01-08,-0.8526727539834152,-0.7243125950260226,1,Calm
2021-01-15,-0.6241043369992509,-1.028332093649265,0,Deep Calm
2021-01-22,-0.35188462314796015,-0.9524805208843141,0,Deep Calm
2021-01-29,0.5718120596732028,-1.4231513853978153,2,Elevated Stress
2021-02-05,1.4696841102316514,-1.01728221394694,2,Elevated Stress
2021-02-12,0.03556027877908338,-0.6387807381225238,0,Deep Calm
2021-02-19,-0.2996552994864486,-1.692700364762602,0,Deep Calm
2021-02-26,0.25955207452210854,-2.241078986313365,0,Deep Calm
2021-03-05,-0.8027684431064713,-2.2557131348424546,0,Deep Calm
2021-03-12,0.025129682756525,-2.453648826167966,0,Deep Calm
2021-03-19,-0.3126096704352472,-1.6414272470630398,0,Deep Calm
2021-03-26,-0.40915639916151697,-0.7912134940060156,0,Deep Calm
2021-04-02,-0.4568112273819421,0.03194033438701227,0,Deep Calm
2021-04-09,0.14402572391237373,0.2292251237028904,0,Deep Calm
2021-04-16,-0.6200825738609403,0.8350014996476308,1,Calm
2021-04-23,-0.7955724139632557,0.7433512178293535,1,Calm
2021-04-30,-0.8270233000638358,0.42765462049157094,1,Calm
2021-05-07,-0.5532969542231826,0.8296438105654578,1,Calm
2021-05-14,-0.5866745352972171,0.20841481040651477,1,Calm
2021-05-21,-0.8481974182365852,0.5008954294717077,1,Calm
2021-05-28,-0.3597016571436901,0.9978325729112927,1,Calm
2021-06-04,-0.6774674043490438,0.4654953379472717,1,Calm
2021-06-11,-0.8190928772588065,0.8225680347962283,1,Calm
2021-06-18,0.1342954519737005,-0.2461864875708017,0,Deep Calm
2021-06-25,0.4627982029899221,-0.783235417523419,0,Deep Calm
2021-07-02,0.06130489783098042,-0.38365326560178964,0,Deep Calm
2021-07-09,-0.31799457976286183,-0.19094784384086635,0,Deep Calm
2021-07-16,-0.28876815111197074,0.5855804444891822,1,Calm
2021-07-23,0.07821480092017653,0.7251823417614847,1,Calm
2021-07-30,-0.5665620252820832,0.580194839658325,1,Calm
2021-08-06,-0.45392997266760254,-0.5562043428904996,1,Calm
2021-08-13,-0.7580699369352772,-0.39087656205806975,1,Calm
2021-08-20,-0.7564356242857476,-0.1422828370067312,1,Calm
2021-08-27,-0.5451288172362091,-0.09432960796321223,1,Calm
2021-09-03,-0.8683299135670081,0.6132513515898088,1,Calm
2021-09-10,-0.33409457263799414,-0.05452768160308229,1,Calm
2021-09-17,-0.7148367067001475,-0.4734561981617832,1,Calm
2021-09-24,-0.7820066676395447,-1.0614760149126814,0,Deep Calm
2021-10-01,-0.22456315902721694,-1.1607537165293584,0,Deep Calm
2021-10-08,-0.6838154148240969,-1.2448599434208316,0,Deep Calm
2021-10-15,-0.14173358634828448,-0.5505947379897418,0,Deep Calm
2021-10-22,-0.0437948625226262,-0.15901410460483165,0,Deep Calm
2021-10-29,-0.5887886555685363,0.27418719675335723,1,Calm
2021-11-05,-0.3215085080645321,1.2325001893545315,1,Calm
2021-11-12,-0.6897594306303405,0.9666332579072004,1,Calm
2021-11-19,-0.6313602375466647,0.7789079279609709,1,Calm
2021-11-26,0.3148259319445021,-0.021093609821157794,0,Deep Calm
2021-12-03,-0.1805713827449679,-0.07812250979952667,0,Deep Calm
2021-12-10,0.9384367008814769,-0.8368984588829388,0,Deep Calm
2021-12-17,0.5895785717141897,-0.4046278058902705,0,Deep Calm
2021-12-24,0.31684865530788286,0.029661605083849265,0,Deep Calm
2021-12-31,-0.4427304019810404,-0.21122322511478564,0,Deep Calm
2022-01-07,0.005747268784171242,-0.865344014718307,0,Deep Calm
2022-01-14,-0.8553961672080211,-0.9046594818116331,0,Deep Calm
2022-01-21,1.8042717114803137,-0.9062022934640458,2,Elevated Stress
2022-01-28,0.17275692065812462,-1.392493309794562,2,Elevated Stress
2022-02-04,0.6312128665132233,-0.7550096596960959,2,Elevated Stress
2022-02-11,0.9037182230897114,-0.6542089578040469,2,Elevated Stress
2022-02-18,-0.06151929789663116,-0.4993600801993007,2,Elevated Stress
2022-02-25,-0.5097185890272831,-0.07631239216902998,2,Elevated Stress
2022-03-04,-0.13957123424078308,1.2124070310102344,2,Elevated Stress
2022-03-11,0.3524691837193358,0.23085508766611687,2,Elevated Stress
2022-03-18,1.9045126748200019,-0.7163364367036564,2,Elevated Stress
2022-03-25,0.8592402217409402,-0.9177834146037799,2,Elevated Stress
2022-04-01,-0.2691380541817565,-1.4555968753493878,0,Deep Calm
2022-04-08,-0.18249850839926482,-1.7022006414657174,0,Deep Calm
2022-04-15,-0.12020875831378346,-1.5700957391907102,0,Deep Calm
2022-04-22,-0.1203824309511626,-1.6809981800039537,0,Deep Calm
2022-04-29,-0.01767391752684751,-2.4436183981648805,0,Deep Calm
2022-05-06,-0.9744406373959118,-2.5252418483396917,0,Deep Calm
2022-05-13,0.11180215245424195,-2.5946545192232944,0,Deep Calm
2022-05-20,0.49292835362356135,-1.46715942535453,0,Deep Calm
2022-05-27,2.2066865928869803,-0.5324069865273612,2,Elevated Stress
2022-06-03,0.6084864196171542,0.044783547601871705,2,Elevated Stress
2022-06-10,2.403988255238564,-0.24030067893373147,2,Elevated Stress
2022-06-17,2.973725189818524,-1.6423014117808636,3,Crisis
2022-06-24,3.8219189550859807,-2.2397115362457507,3,Crisis
2022-07-01,2.424282730431471,-1.3027739634971756,2,Elevated Stress
2022-07-08,1.395327658102114,-1.6453738731566547,2,Elevated Stress
2022-07-15,0.3460993181907427,-0.5578627682537742,2,Elevated Stress
2022-07-22,0.27039201354586756,0.011026643280843669,2,Elevated Stress
2022-07-29,0.21179520846959132,0.1781580327737478,2,Elevated Stress
2022-08-05,-0.6515831080226888,1.0926758382757131,2,Elevated Stress
2022-08-12,-0.16351131168641217,1.0475766726073352,2,Elevated Stress
2022-08-19,-0.3135412387457936,-0.6719107627070996,2,Elevated Stress
2022-08-26,1.3052288479701777,-1.3123392040622142,2,Elevated Stress
2022-09-02,1.1998193248900382,-2.1797864063958365,2,Elevated Stress
2022-09-09,1.2159421050140709,-2.434347286573805,2,Elevated Stress
2022-09-16,1.9613810841278245,-2.2030878190160332,2,Elevated Stress
2022-09-23,1.6737190851246342,-2.782058648809051,2,Elevated Stress
2022-09-30,1.1511844631487944,-2.234313456403659,2,Elevated Stress
2022-10-07,0.5227155036641054,-2.0309996762638245,2,Elevated Stress
2022-10-14,-0.02091929606912931,-2.0903127342246597,2,Elevated Stress
2022-10-21,0.6824893725561636,-2.0400343735122015,2,Elevated Stress
2022-10-28,0.08430747469719892,-0.7798577353382009,2,Elevated Stress
2022-11-04,0.6523706937384054,-1.2978624387238211,2,Elevated Stress
2022-11-11,1.7681253179891254,1.215743036004279,2,Elevated Stress
2022-11-18,0.6062626084348512,2.0736571303779097,2,Elevated Stress
2022-11-25,1.0277438558807495,1.907772537790753,2,Elevated Stress
2022-12-02,0.46881946973738836,3.3621458366226293,2,Elevated Stress
2022-12-09,1.0237045567108602,1.4393024030682815,2,Elevated Stress
2022-12-16,0.8454260871067547,1.4105130085621775,2,Elevated Stress
2022-12-23,-0.38272778178295114,0.20581368020434165,1,Calm
2022-12-30,-0.7931555684630253,-1.1684724016931136,1,Calm
2023-01-06,-0.3388081859235465,0.4461185301765902,1,Calm
2023-01-13,-0.27062070366791374,1.234942700378624,1,Calm
2023-01-20,-0.5162136918819066,1.8224357693329594,1,Calm
2023-01-27,0.13433877884474063,2.1075859779979873,1,Calm
2023-02-03,-0.28031904572958777,0.11676756643336449,0,Deep Calm
