Price,Close,High,Low,Open,Volume
Ticker,GLD,GLD,GLD,GLD,GLD
Date,,,,,
2006-09-24,59.470001220703125,60.27000045776367,57.779998779296875,58.150001525878906,18349500
2006-10-01,56.9900016784668,59.880001068115234,55.54999923706055,59.79999923706055,23579900
2006-10-08,58.56999969482422,58.599998474121094,56.47999954223633,57.459999084472656,14912000
2006-10-15,58.779998779296875,59.650001525878906,58.119998931884766,58.93000030517578,14465800
2006-10-22,59.400001525878906,59.56999969482422,56.869998931884766,57.880001068115234,19786000
2006-10-29,62.29999923706055,62.5,59.56999969482422,60.04999923706055,31490700
2006-11-05,62.4900016784668,63.130001068115234,60.869998931884766,62.16999816894531,25801900
2006-11-12,61.779998779296875,62.52000045776367,61.25,61.93000030517578,20613900
2006-11-19,63.5,63.68000030517578,61.560001373291016,62.060001373291016,17627300
2006-11-26,64.12000274658203,64.55000305175781,62.81999969482422,63.459999084472656,28040200
2006-12-03,62.04999923706055,64.41999816894531,61.869998931884766,64.02999877929688,26575700
2006-12-10,61.0,62.599998474121094,60.93000030517578,62.18000030517578,19442200
2006-12-17,61.650001525878906,61.83000183105469,60.650001525878906,60.849998474121094,14965700
2006-12-24,63.209999084472656,63.25,61.869998931884766,62.2400016784668,9694800
2006-12-31,60.16999816894531,64.0199966430664,59.65999984741211,63.58000183105469,25420600
2007-01-07,62.16999816894531,62.279998779296875,59.849998474121094,60.380001068115234,21895300
2007-01-14,63.0,63.15999984741211,61.7400016784668,62.20000076293945,15435700
2007-01-21,64.16999816894531,64.87999725341797,62.650001525878906,63.0099983215332,24984000
2007-01-28,64.27999877929688,65.62999725341797,63.65999984741211,63.849998474121094,27845600
2007-02-04,66.12000274658203,66.37999725341797,64.23999786376953,64.68000030517578,20144000
2007-02-11,66.36000061035156,66.66000366210938,65.41000366210938,66.0,23305200
2007-02-18,67.72000122070312,68.29000091552734,65.0,66.0999984741211,30576400
2007-02-25,63.709999084472656,68.33000183105469,63.34000015258789,67.97000122070312,50227200
2007-03-04,64.25,65.22000122070312,62.619998931884766,63.119998931884766,36264800
2007-03-11,64.62000274658203,64.98999786376953,63.09000015258789,64.54000091552734,28385700
2007-03-18,65.1500015258789,66.12999725341797,64.62999725341797,64.87999725341797,22778500
2007-03-25,65.73999786376953,66.4800033569336,64.93000030517578,65.36000061035156,23239000
2007-04-01,66.86000061035156,66.9800033569336,65.02999877929688,65.73999786376953,20238600
2007-04-08,67.83999633789062,67.97000122070312,66.45999908447266,66.87999725341797,21480900
2007-04-15,68.69999694824219,68.7300033569336,67.25,68.13999938964844,25707500
2007-04-22,67.55999755859375,68.6500015258789,66.5,68.41000366210938,20075000
2007-04-29,68.19000244140625,68.43000030517578,66.11000061035156,67.19999694824219,18301000
2007-05-06,66.44999694824219,68.45999908447266,65.80000305175781,68.41999816894531,17591200
2007-05-13,65.5199966430664,66.7300033569336,64.72000122070312,66.62999725341797,25297900
2007-05-20,64.94000244140625,65.88999938964844,64.5199966430664,65.29000091552734,33728400
2007-05-27,66.44000244140625,66.54000091552734,64.5999984741211,65.12000274658203,19251400
2007-06-03,64.22000122070312,66.76000213623047,63.7400016784668,66.61000061035156,23658400
2007-06-10,64.8499984741211,64.94000244140625,63.900001525878906,64.33999633789062,17281400
2007-06-17,64.77999877929688,65.55999755859375,64.12999725341797,65.19000244140625,11683500
2007-06-24,64.2699966430664,64.73999786376953,63.38999938964844,64.4800033569336,23378800
2007-07-01,64.95999908447266,65.2300033569336,63.880001068115234,64.51000213623047,16955400
2007-07-08,66.02999877929688,66.29000091552734,64.98999786376953,65.0,22632400
2007-07-15,67.58000183105469,68.0,65.6500015258789,66.19000244140625,21713400
2007-07-22,65.41000366210938,68.0,64.7300033569336,67.80000305175781,31231900
2007-07-29,66.69000244140625,66.91999816894531,65.06999969482422,65.37000274658203,29485200
2007-08-05,66.56999969482422,67.54000091552734,65.23999786376953,66.66000366210938,29611400
2007-08-12,65.01000213623047,66.5199966430664,63.470001220703125,66.44999694824219,39021800
2007-08-19,66.11000061035156,66.20999908447266,64.7300033569336,65.05999755859375,19880600
2007-08-26,66.5199966430664,66.7699966430664,65.4800033569336,66.01000213623047,16926200
2007-09-02,69.38999938964844,70.0,66.58999633789062,66.73999786376953,43749400
2007-09-09,69.98999786376953,70.97000122070312,68.7300033569336,69.95999908447266,39159300
2007-09-16,72.33999633789062,73.0999984741211,70.3499984741211,70.4000015258789,54531100
2007-09-23,73.51000213623047,73.80000305175781,71.63999938964844,72.56999969482422,35962700
2007-09-30,73.4000015258789,73.9800033569336,71.23999786376953,73.48999786376953,43505400
2007-10-07,74.58999633789062,74.58999633789062,72.0999984741211,72.66000366210938,29374300
2007-10-14,75.69999694824219,76.29000091552734,73.77999877929688,74.98999786376953,37838200
2007-10-21,77.69000244140625,77.73999786376953,73.83999633789062,74.08999633789062,32425500
2007-10-28,79.83000183105469,79.9000015258789,76.88999938964844,78.2699966430664,38819400
2007-11-04,82.18000030517578,83.62999725341797,79.11000061035156,79.68000030517578,53534700
2007-11-11,77.75,80.68000030517578,77.16999816894531,80.41000366210938,53425100
2007-11-18,81.25,81.61000061035156,76.11000061035156,77.83999633789062,30694000
2007-11-25,77.31999969482422,82.25,76.9800033569336,82.25,43192600
2007-12-02,78.5999984741211,79.6500015258789,77.30000305175781,77.38999938964844,36841600
2007-12-09,78.5199966430664,80.91999816894531,77.81999969482422,79.1500015258789,40511800
2007-12-16,80.0999984741211,80.31999969482422,77.80999755859375,78.12999725341797,29841000
2007-12-23,83.0,83.0199966430664,80.13999938964844,80.20999908447266,18945200
2007-12-30,85.12999725341797,85.94000244140625,81.9800033569336,82.73999786376953,34062800
2008-01-06,88.58000183105469,88.76000213623047,84.56999969482422,85.23999786376953,46487500
2008-01-13,87.41999816894531,90.3499984741211,86.31999969482422,89.44999694824219,83544700
2008-01-20,90.30000305175781,91.08000183105469,85.7699966430664,86.13999938964844,55292700
2008-01-27,89.3499984741211,92.58000183105469,89.22000122070312,90.95999908447266,59430000
2008-02-03,91.0,91.0,87.30000305175781,88.51000213623047,48341800
2008-02-10,89.1500015258789,91.45999908447266,88.62999725341797,91.04000091552734,39565500
2008-02-17,93.38999938964844,94.22000122070312,90.75,91.2300033569336,39533100
2008-02-24,96.18000030517578,96.23999786376953,92.11000061035156,93.70999908447266,50892200
2008-03-02,96.08999633789062,98.1500015258789,94.38999938964844,97.5199966430664,76800200
2008-03-09,98.70999908447266,99.52999877929688,94.87999725341797,95.0,65636500
2008-03-16,89.91000366210938,100.44000244140625,89.80000305175781,99.31999969482422,113896300
2008-03-23,91.87999725341797,94.08999633789062,89.77999877929688,90.6500015258789,58901700
2008-03-30,90.25,92.6500015258789,86.05000305175781,92.55999755859375,64928700
2008-04-06,91.30000305175781,92.55999755859375,89.72000122070312,90.7300033569336,38845800
2008-04-13,90.62000274658203,93.70999908447266,88.95999908447266,91.31999969482422,38067600
2008-04-20,87.2699966430664,91.3499984741211,87.0999984741211,90.79000091552734,78168100
2008-04-27,84.58000183105469,88.4000015258789,83.56999969482422,87.87999725341797,66871100
2008-05-04,87.41999816894531,87.58999633789062,85.19999694824219,85.68000030517578,43915300
2008-05-11,89.0999984741211,89.30000305175781,84.91999816894531,86.91999816894531,42533600
2008-05-18,91.2300033569336,92.11000061035156,88.87000274658203,89.56999969482422,42887600
2008-05-25,87.44999694824219,89.87000274658203,86.0999984741211,89.83999633789062,33346700
2008-06-01,89.05999755859375,89.05999755859375,85.66000366210938,87.47000122070312,52393200
2008-06-08,85.83000183105469,89.23999786376953,84.83000183105469,88.54000091552734,51484700
2008-06-15,88.94999694824219,89.61000061035156,86.69999694824219,88.19999694824219,40676600
2008-06-22,91.47000122070312,91.81999969482422,86.12999725341797,87.01000213623047,63978400
2008-06-29,92.05999755859375,93.3499984741211,90.52999877929688,91.88999938964844,43838700
2008-07-06,95.16000366210938,95.5,89.93000030517578,90.56999969482422,77690200
2008-07-13,94.16999816894531,97.5,94.0199966430664,95.08999633789062,105257600
2008-07-20,91.69000244140625,95.86000061035156,90.25,94.75,71340900
2008-07-27,89.56999969482422,92.0,88.08000183105469,91.38999938964844,61051600
2008-08-03,84.43000030517578,89.68000030517578,83.83000183105469,89.08000183105469,71045000
2008-08-10,77.62999725341797,84.48999786376953,76.61000061035156,84.45999908447266,106002900
2008-08-17,81.08000183105469,84.54000091552734,77.69999694824219,78.52999877929688,70428800
2008-08-24,81.70999908447266,83.12999725341797,80.55999755859375,81.0999984741211,36665400
2008-08-31,78.9800033569336,80.2699966430664,77.9800033569336,78.16000366210938,44997200
2008-09-07,75.55000305175781,80.3499984741211,72.51000213623047,80.0999984741211,100950000
2008-09-14,85.9800033569336,90.77999877929688,76.0,76.63999938964844,186044800
2008-09-21,86.63999938964844,90.16999816894531,85.01000213623047,86.8499984741211,117578000
2008-09-28,82.58999633789062,92.0,81.05000305175781,87.05999755859375,124499400
2008-10-05,83.22000122070312,90.83999633789062,81.37999725341797,85.83999633789062,138211800
2008-10-12,77.20999908447266,84.38999938964844,75.0,83.61000061035156,92300300
2008-10-19,72.20999908447266,78.55999755859375,66.0,77.7699966430664,82598600
2008-10-26,71.33999633789062,76.36000061035156,70.5999984741211,71.12999725341797,57149800
2008-11-02,72.5,75.69000244140625,71.05999755859375,71.55000305175781,45290700
2008-11-09,73.30000305175781,74.91999816894531,68.80999755859375,74.80000305175781,54116100
2008-11-16,78.8499984741211,79.0,72.0,72.43000030517578,73858200
2008-11-23,80.30999755859375,81.72000122070312,79.27999877929688,80.44999694824219,50207600
2008-11-30,74.5199966430664,77.62999725341797,72.91000366210938,77.1500015258789,55983500
2008-12-07,80.80999755859375,81.94000244140625,75.30000305175781,76.4800033569336,59455300
2008-12-14,82.62999725341797,86.91000366210938,81.2300033569336,81.33000183105469,82037700
2008-12-21,85.5999984741211,85.97000122070312,81.58999633789062,83.56999969482422,20163100
2008-12-28,86.2300033569336,87.0999984741211,84.27999877929688,86.5,30444800
2009-01-04,83.91999816894531,85.69999694824219,82.20999908447266,83.62000274658203,55336900
2009-01-11,82.70999908447266,83.0,78.87000274658203,81.72000122070312,73559600
2009-01-18,88.52999877929688,88.94000244140625,82.9800033569336,84.16999816894531,81595400
2009-01-25,91.30999755859375,91.48999786376953,86.27999877929688,89.22000122070312,91821400
2009-02-01,89.58999633789062,92.58000183105469,86.0,89.87999725341797,78526400
2009-02-08,92.55000305175781,93.73999786376953,87.5999984741211,88.3499984741211,155793600
2009-02-15,97.80000305175781,98.98999786376953,94.66999816894531,95.2300033569336,121591700
2009-02-22,92.62999725341797,98.22000122070312,91.02999877929688,96.58999633789062,147524500
2009-03-01,92.29000091552734,93.61000061035156,88.44999694824219,93.4000015258789,118618100
2009-03-08,91.30000305175781,92.33000183105469,87.47000122070312,92.29000091552734,92738200
2009-03-15,93.58999633789062,94.7699966430664,86.83000183105469,90.29000091552734,134338500
2009-03-22,90.69000244140625,93.91000366210938,90.25,93.44000244140625,83382400
2009-03-29,87.58999633789062,91.80999755859375,87.5199966430664,89.97000122070312,84297700
2009-04-05,86.30999755859375,88.26000213623047,84.97000122070312,86.4000015258789,55747500
2009-04-12,85.22000122070312,88.44999694824219,84.91999816894531,88.02999877929688,64674400
2009-04-19,89.72000122070312,89.83999633789062,86.0,86.02999877929688,61463000
2009-04-26,86.94999694824219,89.79000091552734,86.54000091552734,89.33000183105469,39652200
2009-05-03,89.9800033569336,90.30000305175781,87.55000305175781,87.55000305175781,57850500
2009-05-10,91.55000305175781,91.80999755859375,89.5,89.63999938964844,65151600
2009-05-17,94.1500015258789,94.41999816894531,90.13999938964844,91.52999877929688,82494100
2009-05-24,96.19999694824219,96.3499984741211,92.8499984741211,92.94999694824219,59155200
2009-05-31,93.70999908447266,96.97000122070312,93.56999969482422,96.47000122070312,82888900
2009-06-07,92.16999816894531,94.52999877929688,92.0,93.26000213623047,64057600
2009-06-14,91.9000015258789,92.5,90.1500015258789,91.9000015258789,63132500
2009-06-21,92.29000091552734,92.93000030517578,89.94999694824219,90.41000366210938,58891900
2009-06-28,91.25,93.0,90.52999877929688,92.31999969482422,48826600
2009-07-05,89.58000183105469,91.37999725341797,88.81999969482422,90.4800033569336,54662800
2009-07-12,91.93000030517578,92.5199966430664,89.0999984741211,89.44999694824219,37747200
2009-07-19,93.41000366210938,94.0,92.69000244140625,93.61000061035156,47255100
2009-07-26,93.3499984741211,94.02999877929688,90.80999755859375,93.9000015258789,46357200
2009-08-02,93.75,95.25,93.5999984741211,94.13999938964844,52246200
2009-08-09,93.0,94.05000305175781,92.4000015258789,92.91000366210938,32302200
2009-08-16,93.6500015258789,93.80000305175781,91.27999877929688,91.48999786376953,29563500
2009-08-23,93.87000274658203,94.1500015258789,91.63999938964844,93.63999938964844,35680800
2009-08-30,97.52999877929688,97.94000244140625,92.91999816894531,93.13999938964844,81983600
2009-09-06,98.77999877929688,99.33000183105469,96.8499984741211,98.56999969482422,75127100
2009-09-13,98.66999816894531,100.08000183105469,97.55999755859375,98.16000366210938,68898100
2009-09-20,97.0,99.88999938964844,96.7699966430664,97.94999694824219,70755400
2009-09-27,98.37000274658203,99.05999755859375,96.94999694824219,97.20999908447266,57242700
2009-10-04,102.83999633789062,104.1500015258789,98.36000061035156,98.4800033569336,100868800
2009-10-11,103.18000030517578,104.69999694824219,102.52999877929688,103.38999938964844,74510800
2009-10-18,103.48999786376953,104.58000183105469,102.75,103.16000366210938,71190000
2009-10-25,102.52999877929688,103.97000122070312,100.6500015258789,103.41000366210938,89829800
2009-11-01,107.43000030517578,108.04000091552734,103.25,103.5,101226800
2009-11-08,109.73999786376953,109.80000305175781,107.69999694824219,108.69000244140625,87194800
2009-11-15,112.94000244140625,113.08999633789062,110.6500015258789,110.69999694824219,105722700
2009-11-22,115.05999755859375,116.87999725341797,113.0199966430664,114.66999816894531,92880000
2009-11-29,113.75,119.54000091552734,112.41000366210938,114.4800033569336,183298200
2009-12-06,109.31999969482422,114.22000122070312,108.72000122070312,111.51000213623047,166834500
2009-12-13,108.94999694824219,111.91000366210938,107.04000091552734,110.01000213623047,119857400
2009-12-20,108.36000061035156,109.30000305175781,105.30999755859375,109.16999816894531,76950600
2009-12-27,107.30999755859375,108.77999877929688,106.4000015258789,108.63999938964844,39205500
2010-01-03,111.37000274658203,111.7699966430664,109.26000213623047,109.81999969482422,84923500
2010-01-10,110.86000061035156,113.58999633789062,109.56999969482422,113.33999633789062,102757600
2010-01-17,107.16999816894531,111.75,106.01000213623047,110.94999694824219,77961700
2010-01-24,105.95999908447266,108.80000305175781,105.18000030517578,107.44000244140625,81575400
2010-01-31,104.68000030517578,109.5999984741211,102.27999877929688,106.63999938964844,115235900
2010-02-07,107.04000091552734,107.55999755859375,104.0,104.41000366210938,93165300
2010-02-14,109.47000122070312,110.38999938964844,108.80999755859375,109.44999694824219,81595200
2010-02-21,109.43000030517578,109.97000122070312,106.5999984741211,109.86000061035156,78014100
2010-02-28,110.80999755859375,112.18000030517578,108.97000122070312,109.4800033569336,73191400
2010-03-07,107.94999694824219,111.30000305175781,107.44999694824219,111.22000122070312,68749000
2010-03-14,108.27999877929688,110.61000061035156,107.81999969482422,108.16000366210938,77409700
2010-03-21,108.58999633789062,108.69999694824219,106.23999786376953,107.30999755859375,71390800
2010-03-28,110.26000213623047,110.47000122070312,107.87000274658203,108.87000274658203,46722000
2010-04-04,113.63999938964844,114.06999969482422,110.2699966430664,110.55999755859375,66542900
2010-04-11,111.23999786376953,114.12999725341797,110.54000091552734,113.63999938964844,68476800
2010-04-18,113.19000244140625,113.30000305175781,110.66999816894531,110.87999725341797,43961100
2010-04-25,115.36000061035156,115.69999694824219,112.33999633789062,112.87999725341797,84061800
2010-05-02,118.2699966430664,118.87999725341797,113.30999755859375,115.91000366210938,141518600
2010-05-09,120.37000274658203,122.23999786376953,116.80999755859375,117.5,154852800
2010-05-16,115.22000122070312,121.12000274658203,114.51000213623047,120.55000305175781,137912200
2010-05-23,118.87999725341797,119.08000183105469,116.04000091552734,116.33999633789062,70684600
2010-05-30,119.19000244140625,120.25,117.05000305175781,119.87999725341797,52934800
2010-06-06,120.01000213623047,122.44999694824219,118.62000274658203,118.7300033569336,78045300
2010-06-13,122.83000183105469,123.5,118.95999908447266,119.62999725341797,75798400
2010-06-20,122.76000213623047,123.12999725341797,119.7699966430664,123.08999633789062,70227400
2010-06-27,118.48999786376953,123.55999755859375,116.9800033569336,122.79000091552734,96983400
2010-07-04,118.36000061035156,118.7300033569336,116.0999984741211,117.66999816894531,48688900
2010-07-11,116.66999816894531,119.12999725341797,115.94999694824219,117.83000183105469,51586500
2010-07-18,116.08999633789062,117.5,115.11000061035156,115.56999969482422,50881200
2010-07-25,115.48999786376953,116.47000122070312,113.08000183105469,116.37999725341797,76384800
2010-08-01,117.83999633789062,118.41999816894531,115.19999694824219,116.12000274658203,41400700
2010-08-08,118.73999786376953,118.88999938964844,116.4000015258789,117.76000213623047,52173400
2010-08-15,119.97000122070312,120.98999786376953,119.0,119.69999694824219,50892800
2010-08-22,121.01000213623047,122.94999694824219,118.70999908447266,119.91000366210938,53698300
2010-08-29,121.86000061035156,122.4800033569336,120.58000183105469,120.8499984741211,44590700
2010-09-05,121.7300033569336,123.41999816894531,121.37999725341797,122.91000366210938,44821400
2010-09-12,124.54000091552734,125.02999877929688,121.38999938964844,121.62999725341797,74463300
2010-09-19,126.69000244140625,127.0,124.16000366210938,125.08999633789062,64201300
2010-09-26,128.91000366210938,129.07000732421875,126.11000061035156,126.9000015258789,75291100
2010-10-03,131.66000366210938,132.6699981689453,128.22000122070312,128.52000427246094,99369900
2010-10-10,133.67999267578125,134.85000610351562,130.97999572753906,131.27999877929688,95368100
2010-10-17,129.72999572753906,134.33999633789062,128.72000122070312,133.4600067138672,83862800
2010-10-24,132.6199951171875,132.82000732421875,128.7899932861328,131.16000366210938,69222400
2010-10-31,136.3800048828125,136.61000061035156,129.47999572753906,132.85000610351562,97309800
2010-11-07,133.69000244140625,139.14999389648438,132.82000732421875,135.9199981689453,136630700
2010-11-14,132.1999969482422,134.49000549316406,129.8300018310547,133.86000061035156,94162800
2010-11-21,133.11000061035156,135.07000732421875,131.69000244140625,132.1300048828125,47989100
2010-11-28,138.07000732421875,138.11000061035156,132.3300018310547,133.19000244140625,82389000
2010-12-05,135.41000366210938,139.5399932861328,133.8800048828125,138.13999938964844,91710000
2010-12-12,134.1999969482422,137.2100067138672,132.86000061035156,136.25999450683594,86548700
2010-12-19,134.66000366210938,135.77999877929688,133.92999267578125,135.1300048828125,39379300
2010-12-26,138.72000122070312,138.77000427246094,134.49000549316406,134.9600067138672,36959700
2011-01-02,133.5800018310547,139.0,133.10000610351562,138.6699981689453,87092100
2011-01-09,132.69000244140625,135.67999267578125,132.22000122070312,133.85000610351562,65002900
2011-01-16,131.02999877929688,134.39999389648438,130.52999877929688,133.6300048828125,67232300
2011-01-23,130.27999877929688,131.6300048828125,127.80000305175781,131.00999450683594,119028400
2011-01-30,131.66000366210938,132.6999969482422,129.25,129.27000427246094,72698800
2011-02-06,132.32000732421875,133.5,131.22999572753906,131.6699981689453,51569400
2011-02-13,135.41000366210938,135.8000030517578,132.6999969482422,132.9499969482422,58840500
2011-02-20,137.3800048828125,138.1999969482422,135.72999572753906,136.9199981689453,61494900
2011-02-27,139.35000610351562,140.5500030517578,137.02999877929688,137.64999389648438,75944500
2011-03-06,138.22000122070312,140.61000061035156,136.85000610351562,140.2899932861328,59511800
2011-03-13,138.3699951171875,139.5500030517578,135.22999572753906,139.3300018310547,74816300
2011-03-20,139.25999450683594,141.27999877929688,138.66000366210938,139.5,65044900
2011-03-27,139.1999969482422,140.39999389648438,137.67999267578125,137.82000732421875,55716200
2011-04-03,143.66000366210938,143.83999633789062,139.4499969482422,140.1300048828125,61305700
2011-04-10,145.0500030517578,145.1199951171875,140.75,143.27999877929688,72233600
2011-04-17,146.74000549316406,147.05999755859375,144.6300048828125,145.2100067138672,52116400
2011-04-24,152.3699951171875,153.02999877929688,145.47999572753906,147.57000732421875,102096300
2011-05-01,145.3000030517578,153.61000061035156,142.5500030517578,151.4600067138672,158882900
2011-05-08,145.6300048828125,148.19000244140625,144.49000549316406,146.6699981689453,82517400
2011-05-15,147.49000549316406,147.77999877929688,143.4199981689453,145.8800048828125,69047800
2011-05-22,149.6999969482422,149.9199981689453,146.97000122070312,147.0399932861328,61831100
2011-05-29,150.22000122070312,151.1300048828125,148.07000732421875,149.8800048828125,55023800
2011-06-05,149.24000549316406,151.4499969482422,148.69000244140625,150.82000732421875,51213700
2011-06-12,149.94000244140625,150.2899932861328,147.19000244140625,148.66000366210938,68718600
2011-06-19,146.25999450683594,151.86000061035156,145.97000122070312,150.0800018310547,81183300
2011-06-26,144.92999267578125,147.4199981689453,143.97000122070312,145.92999267578125,62064500
2011-07-03,150.25,150.5,146.85000610351562,146.9600067138672,48963900
2011-07-10,155.1999969482422,155.2899932861328,150.1999969482422,151.3300018310547,106893900
2011-07-17,156.1199951171875,156.5800018310547,154.10000610351562,155.75999450683594,84365700
2011-07-24,158.2899932861328,159.25,156.11000061035156,157.60000610351562,71560200
2011-07-31,161.75,163.8699951171875,156.77999877929688,157.47000122070312,131868900
2011-08-07,169.97000122070312,175.1300048828125,164.75999450683594,165.47999572753906,222673700
2011-08-14,179.9499969482422,181.6699981689453,168.9499969482422,169.32000732421875,113848900
2011-08-21,177.47000122070312,184.82000732421875,165.8800048828125,181.9499969482422,235395000
2011-08-28,183.24000549316406,183.50999450683594,172.8800048828125,175.9499969482422,98567600
2011-09-04,180.6999969482422,185.85000610351562,174.4499969482422,184.5800018310547,107185400
2011-09-11,176.02999877929688,179.5399932861328,172.55999755859375,178.72999572753906,98772700
2011-09-18,159.8000030517578,176.86000061035156,158.5500030517578,176.8300018310547,132857700
2011-09-25,158.05999755859375,162.2899932861328,154.19000244140625,157.1199951171875,123385100
2011-10-02,159.17999267578125,161.5800018310547,155.27000427246094,161.08999633789062,78699600
2011-10-09,163.39999389648438,164.0,160.82000732421875,162.0500030517578,46175100
2011-10-16,159.52000427246094,164.16000366210938,156.0500030517578,164.0,63387200
2011-10-23,169.6199951171875,170.2899932861328,160.22000122070312,160.5500030517578,74686700
2011-10-30,170.85000610351562,172.0399932861328,163.61000061035156,167.75999450683594,66973900
2011-11-06,173.9600067138672,175.4600067138672,168.8300018310547,172.85000610351562,69075800
2011-11-13,167.6199951171875,173.86000061035156,166.38999938964844,173.74000549316406,72789400
2011-11-20,163.39999389648438,166.7100067138672,162.07000732421875,166.61000061035156,51706400
2011-11-27,169.82000732421875,170.8000030517578,165.97999572753906,166.92999267578125,53068000
2011-12-04,166.39999389648438,169.9499969482422,165.52999877929688,169.05999755859375,51078400
2011-12-11,155.22999572753906,163.19000244140625,151.7100067138672,162.35000610351562,122360400
2011-12-18,156.30999755859375,157.52999877929688,154.36000061035156,155.47999572753906,47133100
2011-12-25,151.99000549316406,155.5500030517578,148.27000427246094,155.0800018310547,52019600
2012-01-01,157.1999969482422,158.6300048828125,154.5500030517578,154.75999450683594,46347600
2012-01-08,159.25999450683594,161.6199951171875,156.19000244140625,157.36000061035156,42624600
2012-01-15,162.07000732421875,162.08999633789062,159.67999267578125,161.1699981689453,37385400
2012-01-22,168.97000122070312,169.0,160.2899932861328,162.32000732421875,77465800
2012-01-29,167.63999938964844,171.22999572753906,167.50999450683594,168.19000244140625,62229600
2012-02-05,167.13999938964844,170.3699951171875,166.3300018310547,166.9600067138672,57489200
2012-02-12,167.35000610351562,168.75,166.1699981689453,167.3300018310547,44610800
2012-02-19,172.22999572753906,173.77000427246094,169.58999633789062,169.64999389648438,51235600
2012-02-26,166.33999633789062,174.0,164.0,172.13999938964844,92401700
2012-03-04,166.3800048828125,166.57000732421875,161.77999877929688,165.77000427246094,59714300
2012-03-11,161.3000030517578,165.5800018310547,158.8000030517578,165.3300018310547,80631400
2012-03-18,161.52999877929688,162.3000030517578,158.1300048828125,160.85000610351562,50033900
2012-03-25,162.1199951171875,164.88999938964844,159.80999755859375,163.1699981689453,53704500
2012-04-01,158.30999755859375,163.55999755859375,156.5800018310547,161.9600067138672,49307300
2012-04-08,160.85000610351562,163.1999969482422,158.47000122070312,159.72000122070312,51810600
2012-04-15,159.5399932861328,161.17999267578125,158.75,160.50999450683594,40783800
2012-04-22,161.3800048828125,161.97000122070312,157.75999450683594,158.1999969482422,48996400
2012-04-29,159.47000122070312,162.17999267578125,158.3699951171875,160.49000549316406,45616000
